reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.6,12
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.65,13
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.7,13.5
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.75,16.5
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.8,18.5
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.85,20
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.9,21
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.95,25
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.975,32.5
2026-05-02,41,2,wk inc rsv hosp,2026-05-16,quantile,0.99,46
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.01,2
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.025,3
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.05,3
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.1,4.5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.15,5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.2,6
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.25,7
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.3,7.5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.35,8
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.4,9
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.45,9
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.5,9.5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.55,9.5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.6,10
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.65,11
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.7,12
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.75,13.5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.8,17
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.85,18.5
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.9,20
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.95,24
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.975,28
2026-05-02,41,3,wk inc rsv hosp,2026-05-23,quantile,0.99,41
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.01,24.25
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.025,38.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.05,47.25
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.1,54.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.15,61.25
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.2,65.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.25,71.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.3,75.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.35,78.25
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.4,81.75
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.45,85
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.5,89.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.55,92.75
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.6,96.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.65,102.75
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.7,109.75
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.75,116.25
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.8,121.75
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.85,130.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.9,138
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.95,156.5
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.975,177.51249999999993
2026-05-02,42,0,wk inc rsv hosp,2026-05-02,quantile,0.99,213.505
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.01,16.5
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.025,30.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.05,36.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.1,44.25
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.15,49.5
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.2,52
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.25,55
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.3,58
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.35,61.5
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.4,64.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.45,67
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.5,69.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.55,72.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.6,78.25
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.65,82.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.7,90.5
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.75,94
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.8,98.75
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.85,105.25
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.9,116.30000000000007
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.95,132.27499999999998
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.975,147.76249999999993
2026-05-02,42,1,wk inc rsv hosp,2026-05-09,quantile,0.99,184.51
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.01,9.5
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.025,17
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.05,21
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.1,26
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.15,30
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.2,34
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.25,38
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.3,41
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.35,46
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.4,50
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.45,54
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.5,58
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.55,60
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.6,60.5
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.65,62.5
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.7,70
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.75,73
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.8,73.5
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.85,84
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.9,93
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.95,110.5
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.975,128.5
2026-05-02,42,2,wk inc rsv hosp,2026-05-16,quantile,0.99,201
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.01,8
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.025,11
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.05,14
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.1,19
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.15,22
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.2,25
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.25,28
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.3,31
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.35,34
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.4,37
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.45,40
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.5,44
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.55,48
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.6,49
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.65,49.5
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.7,51.5
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.75,53
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.8,54
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.85,61.5
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.9,67
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.95,83
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.975,93
2026-05-02,42,3,wk inc rsv hosp,2026-05-23,quantile,0.99,129
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.01,1.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.025,2
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.05,3
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.1,4
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.15,4.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.2,4.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.25,5.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.3,6
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.35,6
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.4,7
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.45,7
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.5,7
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.55,8
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.6,8
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.65,8.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.7,9
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.75,9.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.8,10
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.85,11.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.9,12.75
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.95,16.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.975,19.5
2026-05-02,44,0,wk inc rsv hosp,2026-05-02,quantile,0.99,23.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.01,0.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.025,1
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.05,1.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.1,2
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.15,2.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.2,3
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.25,3.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.3,4
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.35,4.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.4,4.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.45,5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.5,5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.55,5.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.6,6
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.65,6.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.7,7.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.75,7.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.8,8.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.85,9.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.9,10.75
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.95,14.25
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.975,17.5
2026-05-02,44,1,wk inc rsv hosp,2026-05-09,quantile,0.99,20.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.01,0
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.025,0
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.05,1
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.1,1
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.15,1
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.2,1
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.25,1.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.3,2
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.35,2
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.4,2.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.45,2.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.5,3.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.55,3.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.6,3.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.65,4
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.7,5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.75,5.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.8,5.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.85,7.5
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.9,8
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.95,13
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.975,16
2026-05-02,44,2,wk inc rsv hosp,2026-05-16,quantile,0.99,21.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.01,0
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.025,0
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.05,0
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.1,0
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.15,1
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.2,1
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.25,1
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.3,1.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.35,1.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.4,2
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.45,2
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.5,2
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.55,2.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.6,2.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.65,3
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.7,3
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.75,3.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.8,3.5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.85,4
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.9,5
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.95,6
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.975,8
2026-05-02,44,3,wk inc rsv hosp,2026-05-23,quantile,0.99,12
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.01,3.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.025,5.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.05,7.75
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.1,9.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.15,10.25
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.2,11.25
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.25,12.25
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.3,12.75
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.35,13.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.4,14
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.45,14.75
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.5,15.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.55,16
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.6,16.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.65,18
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.7,19
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.75,21
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.8,22.25
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.85,24.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.9,26.800000000000068
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.95,31.5
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.975,35.75
2026-05-02,45,0,wk inc rsv hosp,2026-05-02,quantile,0.99,40.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.01,2.25
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.025,4.25
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.05,5.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.1,6.75
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.15,7.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.2,8.25
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.25,9.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.3,10.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.35,11
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.4,11.75
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.45,12.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.5,13.25
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.55,14
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.6,14.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.65,15.75
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.7,16.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.75,18
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.8,19.75
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.85,21
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.9,22.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.95,28.5
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.975,33
2026-05-02,45,1,wk inc rsv hosp,2026-05-09,quantile,0.99,45.75999999999999
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.01,3
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.025,4.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.05,6
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.1,7
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.15,7.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.2,8.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.25,9.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.3,10
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.35,11
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.4,12
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.45,12.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.5,13
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.55,13.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.6,14
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.65,15.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.7,16.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.75,17
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.8,20
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.85,21
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.9,22
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.95,26.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.975,30.5
2026-05-02,45,2,wk inc rsv hosp,2026-05-16,quantile,0.99,48
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.01,2.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.025,4
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.05,4.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.1,6
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.15,6
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.2,7
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.25,7.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.3,8.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.35,8.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.4,9.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.45,9.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.5,10.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.55,11
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.6,12.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.65,13.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.7,14.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.75,15
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.8,18
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.85,20
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.9,20
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.95,24.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.975,28.5
2026-05-02,45,3,wk inc rsv hosp,2026-05-23,quantile,0.99,44.5
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.01,5.5
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.025,6.5
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.05,7.5
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.1,8.5
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.15,10
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.2,10.5
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.25,11.25
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.3,11.75
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.35,12.25
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.4,12.75
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.45,13.75
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.5,14.25
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.55,14.75
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.6,15
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.65,15.75
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.7,16.25
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.75,17
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.8,17
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.85,18.25
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.9,19
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.95,20.75
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.975,22.25
2026-05-02,46,0,wk inc rsv hosp,2026-05-02,quantile,0.99,24.25
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.01,3.75
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.025,4.75
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.05,5.5
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.1,6.25
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.15,7.25
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.2,8
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.25,8.5
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.3,9.5
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.35,9.75
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.4,10.25
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.45,11.5
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.5,12
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.55,12.75
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.6,14
2026-05-02,46,1,wk inc rsv hosp,2026-05-09,quantile,0.65,14.5
